Job ID,Salary Range Original,currency,salary_min,salary_max,salary_avg
539,S$90000 - S$101000,SGD,90000,101000,95500
540,€148000 - €169000,EUR,148000,169000,158500
541,C$95000 - C$111000,CAD,95000,111000,103000
542,$197000 - $256000,USD,197000,256000,226500
543,₹16L - ₹27L,INR,1600000,2700000,2150000
544,$140000 - $178000,USD,140000,178000,159000
545,€51000 - €68000,EUR,51000,68000,59500
546,€102000 - €127000,EUR,102000,127000,114500
547,€101000 - €119000,EUR,101000,119000,110000
548,€71000 - €84000,EUR,71000,84000,77500
549,S$134000 - S$171000,SGD,134000,171000,152500
550,€141000 - €158000,EUR,141000,158000,149500
551,S$103000 - S$113000,SGD,103000,113000,108000
552,£70000 - £92000,GBP,70000,92000,81000
553,₹30L - ₹51L,INR,3000000,5100000,4050000
554,€91000 - €118000,EUR,91000,118000,104500
555,£47000 - £62000,GBP,47000,62000,54500
556,S$149000 - S$174000,SGD,149000,174000,161500
557,"¥9,900 - ¥10,900",JPY,9900,10900,10400
558,CHF 63000 - CHF 82000,CHF,63000,82000,72500
559,€91000 - €113000,EUR,91000,113000,102000
560,$180000 - $221000,USD,180000,221000,200500
561,$83000 - $108000,USD,83000,108000,95500
562,€103000 - €117000,EUR,103000,117000,110000
563,"¥9,100 - ¥12,000",JPY,9100,12000,10550
564,₹20L - ₹32L,INR,2000000,3200000,2600000
565,C$101000 - C$119000,CAD,101000,119000,110000
566,£105000 - £121000,GBP,105000,121000,113000
567,"¥6,400 - ¥7,200",JPY,6400,7200,6800
568,S$139000 - S$182000,SGD,139000,182000,160500
569,€70000 - €80000,EUR,70000,80000,75000
570,C$100000 - C$122000,CAD,100000,122000,111000
571,£112000 - £148000,GBP,112000,148000,130000
572,CHF 61000 - CHF 76000,CHF,61000,76000,68500
573,C$99000 - C$124000,CAD,99000,124000,111500
574,£95000 - £113000,GBP,95000,113000,104000
575,$139000 - $176000,USD,139000,176000,157500
576,CHF 137000 - CHF 179000,CHF,137000,179000,158000
577,£48000 - £62000,GBP,48000,62000,55000
578,$195000 - $266000,USD,195000,266000,230500
579,£50000 - £63000,GBP,50000,63000,56500
580,$125000 - $158000,USD,125000,158000,141500
581,€93000 - €106000,EUR,93000,106000,99500
582,C$106000 - C$118000,CAD,106000,118000,112000
583,€68000 - €89000,EUR,68000,89000,78500
584,€94000 - €119000,EUR,94000,119000,106500
585,$135000 - $155000,USD,135000,155000,145000
586,A$148000 - A$190000,AUD,148000,190000,169000
587,S$69000 - S$91000,SGD,69000,91000,80000
588,€102000 - €124000,EUR,102000,124000,113000
589,S$94000 - S$112000,SGD,94000,112000,103000
590,€115000 - €138000,EUR,115000,138000,126500
591,$134000 - $168000,USD,134000,168000,151000
592,C$102000 - C$129000,CAD,102000,129000,115500
593,$202000 - $241000,USD,202000,241000,221500
594,€138000 - €165000,EUR,138000,165000,151500
595,€69000 - €78000,EUR,69000,78000,73500
596,CHF 90000 - CHF 115000,CHF,90000,115000,102500
597,A$94000 - A$118000,AUD,94000,118000,106000
598,€96000 - €116000,EUR,96000,116000,106000
599,€140000 - €168000,EUR,140000,168000,154000
600,€102000 - €124000,EUR,102000,124000,113000
601,£74000 - £92000,GBP,74000,92000,83000
602,€94000 - €115000,EUR,94000,115000,104500
603,CHF 69000 - CHF 92000,CHF,69000,92000,80500
604,€103000 - €114000,EUR,103000,114000,108500
605,CHF 91000 - CHF 119000,CHF,91000,119000,105000
606,$213000 - $275000,USD,213000,275000,244000
607,€152000 - €180000,EUR,152000,180000,166000
608,€151000 - €193000,EUR,151000,193000,172000
609,€93000 - €116000,EUR,93000,116000,104500
610,€151000 - €188000,EUR,151000,188000,169500
611,£65000 - £75000,GBP,65000,75000,70000
612,₹31L - ₹50L,INR,3100000,5000000,4050000
613,€53000 - €72000,EUR,53000,72000,62500
614,€77000 - €97000,EUR,77000,97000,87000
615,S$103000 - S$120000,SGD,103000,120000,111500
616,€90000 - €110000,EUR,90000,110000,100000
617,$81000 - $91000,USD,81000,91000,86000
618,₹18L - ₹22L,INR,1800000,2200000,2000000
619,C$72000 - C$89000,CAD,72000,89000,80500
620,€146000 - €175000,EUR,146000,175000,160500
621,₹16L - ₹19L,INR,1600000,1900000,1750000
622,A$101000 - A$118000,AUD,101000,118000,109500
623,€80000 - €93000,EUR,80000,93000,86500
624,C$152000 - C$173000,CAD,152000,173000,162500
625,€94000 - €104000,EUR,94000,104000,99000
626,€72000 - €81000,EUR,72000,81000,76500
627,C$161000 - C$190000,CAD,161000,190000,175500
628,C$106000 - C$118000,CAD,106000,118000,112000
629,€72000 - €82000,EUR,72000,82000,77000
630,€93000 - €116000,EUR,93000,116000,104500
631,C$107000 - C$138000,CAD,107000,138000,122500
632,£73000 - £89000,GBP,73000,89000,81000
633,C$150000 - C$179000,CAD,150000,179000,164500
634,CHF 101000 - CHF 111000,CHF,101000,111000,106000
635,S$134000 - S$153000,SGD,134000,153000,143500
636,€94000 - €124000,EUR,94000,124000,109000
637,A$130000 - A$154000,AUD,130000,154000,142000
638,S$98000 - S$109000,SGD,98000,109000,103500
639,$133000 - $173000,USD,133000,173000,153000
640,$131000 - $151000,USD,131000,151000,141000
641,A$136000 - A$167000,AUD,136000,167000,151500
642,€114000 - €126000,EUR,114000,126000,120000
643,£74000 - £87000,GBP,74000,87000,80500
644,€151000 - €177000,EUR,151000,177000,164000
645,€135000 - €173000,EUR,135000,173000,154000
646,A$68000 - A$92000,AUD,68000,92000,80000
647,₹39L - ₹48L,INR,3900000,4800000,4350000
648,CHF 92000 - CHF 113000,CHF,92000,113000,102500
649,A$96000 - A$112000,AUD,96000,112000,104000
650,₹34L - ₹54L,INR,3400000,5400000,4400000
651,₹19L - ₹30L,INR,1900000,3000000,2450000
652,€67000 - €75000,EUR,67000,75000,71000
653,€101000 - €117000,EUR,101000,117000,109000
654,$86000 - $103000,USD,86000,103000,94500
655,CHF 147000 - CHF 169000,CHF,147000,169000,158000
656,€93000 - €110000,EUR,93000,110000,101500
657,"¥7,000 - ¥9,300",JPY,7000,9300,8150
658,€95000 - €122000,EUR,95000,122000,108500
659,€69000 - €83000,EUR,69000,83000,76000
660,"¥13,200 - ¥15,800",JPY,13200,15800,14500
661,£99000 - £129000,GBP,99000,129000,114000
662,$136000 - $158000,USD,136000,158000,147000
663,€90000 - €117000,EUR,90000,117000,103500
664,"¥14,900 - ¥17,000",JPY,14900,17000,15950
665,€150000 - €193000,EUR,150000,193000,171500
666,C$72000 - C$87000,CAD,72000,87000,79500
667,₹32L - ₹46L,INR,3200000,4600000,3900000
668,€104000 - €122000,EUR,104000,122000,113000
669,€98000 - €117000,EUR,98000,117000,107500
670,₹20L - ₹28L,INR,2000000,2800000,2400000
671,€133000 - €153000,EUR,133000,153000,143000
672,€97000 - €114000,EUR,97000,114000,105500
673,"¥13,800 - ¥17,700",JPY,13800,17700,15750
674,A$95000 - A$123000,AUD,95000,123000,109000
675,$197000 - $240000,USD,197000,240000,218500
676,S$141000 - S$185000,SGD,141000,185000,163000
677,C$74000 - C$89000,CAD,74000,89000,81500
678,£50000 - £63000,GBP,50000,63000,56500
679,€94000 - €104000,EUR,94000,104000,99000
680,A$70000 - A$86000,AUD,70000,86000,78000
681,₹20L - ₹25L,INR,2000000,2500000,2250000
682,S$143000 - S$178000,SGD,143000,178000,160500
683,₹39L - ₹55L,INR,3900000,5500000,4700000
684,CHF 134000 - CHF 162000,CHF,134000,162000,148000
685,"¥10,000 - ¥12,200",JPY,10000,12200,11100
686,A$133000 - A$154000,AUD,133000,154000,143500
687,€97000 - €127000,EUR,97000,127000,112000
688,S$147000 - S$186000,SGD,147000,186000,166500
689,"¥9,400 - ¥11,900",JPY,9400,11900,10650
690,₹18L - ₹33L,INR,1800000,3300000,2550000
691,€102000 - €120000,EUR,102000,120000,111000
692,"¥6,300 - ¥7,300",JPY,6300,7300,6800
693,€150000 - €175000,EUR,150000,175000,162500
694,CHF 103000 - CHF 126000,CHF,103000,126000,114500
695,€138000 - €176000,EUR,138000,176000,157000
696,₹19L - ₹22L,INR,1900000,2200000,2050000
697,€65000 - €88000,EUR,65000,88000,76500
698,€69000 - €84000,EUR,69000,84000,76500
699,€56000 - €69000,EUR,56000,69000,62500
700,€100000 - €118000,EUR,100000,118000,109000
701,€130000 - €162000,EUR,130000,162000,146000
702,CHF 97000 - CHF 110000,CHF,97000,110000,103500
703,$92000 - $112000,USD,92000,112000,102000
704,$82000 - $97000,USD,82000,97000,89500
705,€139000 - €165000,EUR,139000,165000,152000
706,₹35L - ₹53L,INR,3500000,5300000,4400000
707,₹8L - ₹21L,INR,800000,2100000,1450000
708,S$141000 - S$184000,SGD,141000,184000,162500
709,"¥9,400 - ¥11,300",JPY,9400,11300,10350
710,£68000 - £88000,GBP,68000,88000,78000
711,€134000 - €179000,EUR,134000,179000,156500
712,CHF 94000 - CHF 110000,CHF,94000,110000,102000
713,€91000 - €114000,EUR,91000,114000,102500
714,€137000 - €154000,EUR,137000,154000,145500
715,€102000 - €115000,EUR,102000,115000,108500
716,€63000 - €84000,EUR,63000,84000,73500
717,CHF 137000 - CHF 173000,CHF,137000,173000,155000
718,C$163000 - C$190000,CAD,163000,190000,176500
719,S$94000 - S$117000,SGD,94000,117000,105500
720,€91000 - €104000,EUR,91000,104000,97500
721,"¥15,100 - ¥17,100",JPY,15100,17100,16100
722,€95000 - €118000,EUR,95000,118000,106500
723,€97000 - €107000,EUR,97000,107000,102000
724,£71000 - £83000,GBP,71000,83000,77000
725,€69000 - €81000,EUR,69000,81000,75000
726,£50000 - £65000,GBP,50000,65000,57500
727,€141000 - €184000,EUR,141000,184000,162500
728,S$99000 - S$113000,SGD,99000,113000,106000
729,€103000 - €119000,EUR,103000,119000,111000
730,€94000 - €114000,EUR,94000,114000,104000
731,€78000 - €95000,EUR,78000,95000,86500
732,£75000 - £93000,GBP,75000,93000,84000
733,CHF 131000 - CHF 171000,CHF,131000,171000,151000
734,A$69000 - A$84000,AUD,69000,84000,76500
735,A$95000 - A$115000,AUD,95000,115000,105000
736,€98000 - €127000,EUR,98000,127000,112500
737,€134000 - €152000,EUR,134000,152000,143000
738,CHF 67000 - CHF 89000,CHF,67000,89000,78000
739,€91000 - €101000,EUR,91000,101000,96000
740,A$60000 - A$85000,AUD,60000,85000,72500
741,₹15L - ₹31L,INR,1500000,3100000,2300000
742,₹38L - ₹60L,INR,3800000,6000000,4900000
743,€96000 - €116000,EUR,96000,116000,106000
744,£101000 - £124000,GBP,101000,124000,112500
745,€96000 - €122000,EUR,96000,122000,109000
746,€138000 - €166000,EUR,138000,166000,152000
747,A$139000 - A$176000,AUD,139000,176000,157500
748,€92000 - €108000,EUR,92000,108000,100000
749,€130000 - €160000,EUR,130000,160000,145000
750,C$95000 - C$113000,CAD,95000,113000,104000
751,£112000 - £154000,GBP,112000,154000,133000
752,€94000 - €110000,EUR,94000,110000,102000
753,€94000 - €121000,EUR,94000,121000,107500
754,S$64000 - S$88000,SGD,64000,88000,76000
755,£116000 - £133000,GBP,116000,133000,124500
756,$129000 - $145000,USD,129000,145000,137000
757,A$66000 - A$79000,AUD,66000,79000,72500
758,€70000 - €82000,EUR,70000,82000,76000
759,C$100000 - C$121000,CAD,100000,121000,110500
760,"¥9,400 - ¥12,200",JPY,9400,12200,10800
761,$85000 - $109000,USD,85000,109000,97000
762,"¥10,200 - ¥11,500",JPY,10200,11500,10850
763,£112000 - £141000,GBP,112000,141000,126500
764,CHF 96000 - CHF 111000,CHF,96000,111000,103500
765,"¥6,600 - ¥8,600",JPY,6600,8600,7600
766,"¥10,000 - ¥12,700",JPY,10000,12700,11350
767,£70000 - £82000,GBP,70000,82000,76000
768,S$94000 - S$108000,SGD,94000,108000,101000
769,S$94000 - S$115000,SGD,94000,115000,104500
770,CHF 62000 - CHF 69000,CHF,62000,69000,65500
771,$121000 - $156000,USD,121000,156000,138500
772,€61000 - €74000,EUR,61000,74000,67500
773,"¥6,600 - ¥8,100",JPY,6600,8100,7350
774,€71000 - €79000,EUR,71000,79000,75000
775,€137000 - €163000,EUR,137000,163000,150000
776,CHF 61000 - CHF 78000,CHF,61000,78000,69500
777,€147000 - €185000,EUR,147000,185000,166000
778,$82000 - $112000,USD,82000,112000,97000
779,CHF 99000 - CHF 116000,CHF,99000,116000,107500
780,A$150000 - A$175000,AUD,150000,175000,162500
781,€103000 - €122000,EUR,103000,122000,112500
782,S$102000 - S$118000,SGD,102000,118000,110000
783,€148000 - €175000,EUR,148000,175000,161500
784,€51000 - €71000,EUR,51000,71000,61000
785,CHF 141000 - CHF 182000,CHF,141000,182000,161500
786,$207000 - $264000,USD,207000,264000,235500
787,€152000 - €184000,EUR,152000,184000,168000
788,€96000 - €108000,EUR,96000,108000,102000
789,£108000 - £145000,GBP,108000,145000,126500
790,£48000 - £53000,GBP,48000,53000,50500
791,₹15L - ₹22L,INR,1500000,2200000,1850000
792,A$141000 - A$182000,AUD,141000,182000,161500
793,€90000 - €117000,EUR,90000,117000,103500
794,S$98000 - S$114000,SGD,98000,114000,106000
795,£69000 - £82000,GBP,69000,82000,75500
796,CHF 61000 - CHF 68000,CHF,61000,68000,64500
797,€102000 - €133000,EUR,102000,133000,117500
798,A$131000 - A$160000,AUD,131000,160000,145500
799,"¥9,600 - ¥10,800",JPY,9600,10800,10200
800,CHF 64000 - CHF 83000,CHF,64000,83000,73500
801,A$96000 - A$110000,AUD,96000,110000,103000
802,€98000 - €109000,EUR,98000,109000,103500
803,$138000 - $165000,USD,138000,165000,151500
804,"¥6,700 - ¥7,400",JPY,6700,7400,7050
805,€67000 - €91000,EUR,67000,91000,79000
806,A$102000 - A$122000,AUD,102000,122000,112000
807,€115000 - €128000,EUR,115000,128000,121500
808,A$101000 - A$112000,AUD,101000,112000,106500
809,"¥14,400 - ¥16,600",JPY,14400,16600,15500
810,€130000 - €172000,EUR,130000,172000,151000
811,₹41L - ₹54L,INR,4100000,5400000,4750000
812,₹36L - ₹51L,INR,3600000,5100000,4350000
813,₹9L - ₹12L,INR,900000,1200000,1050000
814,€100000 - €111000,EUR,100000,111000,105500
815,₹16L - ₹24L,INR,1600000,2400000,2000000
816,€95000 - €106000,EUR,95000,106000,100500
817,CHF 64000 - CHF 72000,CHF,64000,72000,68000
818,€152000 - €173000,EUR,152000,173000,162500
819,"¥9,700 - ¥10,800",JPY,9700,10800,10250
820,€77000 - €89000,EUR,77000,89000,83000
821,$82000 - $105000,USD,82000,105000,93500
822,"¥7,000 - ¥8,800",JPY,7000,8800,7900
823,₹16L - ₹28L,INR,1600000,2800000,2200000
824,€93000 - €107000,EUR,93000,107000,100000
825,€93000 - €117000,EUR,93000,117000,105000
826,$81000 - $91000,USD,81000,91000,86000
827,€151000 - €194000,EUR,151000,194000,172500
828,A$70000 - A$82000,AUD,70000,82000,76000
829,€95000 - €115000,EUR,95000,115000,105000
830,₹9L - ₹20L,INR,900000,2000000,1450000
831,₹18L - ₹29L,INR,1800000,2900000,2350000
832,€91000 - €104000,EUR,91000,104000,97500
833,C$154000 - C$200000,CAD,154000,200000,177000
834,A$91000 - A$112000,AUD,91000,112000,101500
835,"¥10,200 - ¥11,900",JPY,10200,11900,11050
836,CHF 100000 - CHF 115000,CHF,100000,115000,107500
837,$130000 - $167000,USD,130000,167000,148500
838,€94000 - €112000,EUR,94000,112000,103000
839,€147000 - €178000,EUR,147000,178000,162500
840,₹31L - ₹52L,INR,3100000,5200000,4150000
841,€90000 - €102000,EUR,90000,102000,96000
842,CHF 100000 - CHF 121000,CHF,100000,121000,110500
843,€146000 - €182000,EUR,146000,182000,164000
844,$138000 - $161000,USD,138000,161000,149500
845,C$148000 - C$186000,CAD,148000,186000,167000
846,₹17L - ₹29L,INR,1700000,2900000,2300000
847,£74000 - £85000,GBP,74000,85000,79500
848,S$132000 - S$153000,SGD,132000,153000,142500
849,€75000 - €86000,EUR,75000,86000,80500
850,€74000 - €84000,EUR,74000,84000,79000
851,A$100000 - A$116000,AUD,100000,116000,108000
852,A$98000 - A$111000,AUD,98000,111000,104500
853,₹17L - ₹22L,INR,1700000,2200000,1950000
854,$122000 - $149000,USD,122000,149000,135500
855,€90000 - €114000,EUR,90000,114000,102000
856,C$74000 - C$87000,CAD,74000,87000,80500
857,C$73000 - C$79000,CAD,73000,79000,76000
858,€91000 - €101000,EUR,91000,101000,96000
859,€146000 - €164000,EUR,146000,164000,155000
860,S$130000 - S$171000,SGD,130000,171000,150500
861,€66000 - €79000,EUR,66000,79000,72500
862,€96000 - €118000,EUR,96000,118000,107000
863,A$93000 - A$121000,AUD,93000,121000,107000
864,A$94000 - A$104000,AUD,94000,104000,99000
865,C$100000 - C$132000,CAD,100000,132000,116000
866,S$97000 - S$124000,SGD,97000,124000,110500
867,₹9L - ₹18L,INR,900000,1800000,1350000
868,CHF 90000 - CHF 109000,CHF,90000,109000,99500
869,S$93000 - S$109000,SGD,93000,109000,101000
870,A$93000 - A$118000,AUD,93000,118000,105500
871,C$152000 - C$176000,CAD,152000,176000,164000
872,C$96000 - C$124000,CAD,96000,124000,110000
873,€71000 - €83000,EUR,71000,83000,77000
874,C$96000 - C$128000,CAD,96000,128000,112000
875,CHF 64000 - CHF 89000,CHF,64000,89000,76500
876,S$93000 - S$120000,SGD,93000,120000,106500
877,A$99000 - A$126000,AUD,99000,126000,112500
878,₹8L - ₹10L,INR,800000,1000000,900000
879,£113000 - £131000,GBP,113000,131000,122000
880,C$109000 - C$132000,CAD,109000,132000,120500
881,"¥15,300 - ¥18,600",JPY,15300,18600,16950
882,£66000 - £73000,GBP,66000,73000,69500
883,S$135000 - S$167000,SGD,135000,167000,151000
884,$132000 - $172000,USD,132000,172000,152000
885,€135000 - €157000,EUR,135000,157000,146000
886,$130000 - $151000,USD,130000,151000,140500
887,C$163000 - C$209000,CAD,163000,209000,186000
888,$131000 - $154000,USD,131000,154000,142500
889,€98000 - €111000,EUR,98000,111000,104500
890,₹18L - ₹23L,INR,1800000,2300000,2050000
891,CHF 68000 - CHF 85000,CHF,68000,85000,76500
892,£45000 - £51000,GBP,45000,51000,48000
893,₹9L - ₹21L,INR,900000,2100000,1500000
894,£72000 - £95000,GBP,72000,95000,83500
895,C$97000 - C$121000,CAD,97000,121000,109000
896,₹19L - ₹25L,INR,1900000,2500000,2200000
897,€71000 - €96000,EUR,71000,96000,83500
898,CHF 138000 - CHF 159000,CHF,138000,159000,148500
899,€90000 - €112000,EUR,90000,112000,101000
900,€98000 - €124000,EUR,98000,124000,111000
901,₹34L - ₹50L,INR,3400000,5000000,4200000
902,"¥9,900 - ¥12,600",JPY,9900,12600,11250
903,$124000 - $154000,USD,124000,154000,139000
904,S$66000 - S$74000,SGD,66000,74000,70000
905,€99000 - €117000,EUR,99000,117000,108000
906,$137000 - $175000,USD,137000,175000,156000
907,CHF 97000 - CHF 107000,CHF,97000,107000,102000
908,C$110000 - C$128000,CAD,110000,128000,119000
909,₹16L - ₹32L,INR,1600000,3200000,2400000
910,€76000 - €93000,EUR,76000,93000,84500
911,€63000 - €77000,EUR,63000,77000,70000
912,$132000 - $170000,USD,132000,170000,151000
913,$134000 - $163000,USD,134000,163000,148500
914,€94000 - €112000,EUR,94000,112000,103000
915,"¥9,300 - ¥12,100",JPY,9300,12100,10700
916,€75000 - €89000,EUR,75000,89000,82000
917,£95000 - £118000,GBP,95000,118000,106500
918,$136000 - $158000,USD,136000,158000,147000
919,C$140000 - C$182000,CAD,140000,182000,161000
920,€61000 - €82000,EUR,61000,82000,71500
921,S$99000 - S$112000,SGD,99000,112000,105500
922,"¥6,800 - ¥8,900",JPY,6800,8900,7850
923,€60000 - €77000,EUR,60000,77000,68500
924,"¥15,100 - ¥18,700",JPY,15100,18700,16900
925,"¥9,100 - ¥11,800",JPY,9100,11800,10450
926,CHF 137000 - CHF 172000,CHF,137000,172000,154500
927,CHF 92000 - CHF 117000,CHF,92000,117000,104500
928,C$76000 - C$98000,CAD,76000,98000,87000
929,C$144000 - C$181000,CAD,144000,181000,162500
930,"¥9,400 - ¥10,900",JPY,9400,10900,10150
931,₹17L - ₹34L,INR,1700000,3400000,2550000
932,£71000 - £96000,GBP,71000,96000,83500
933,$136000 - $159000,USD,136000,159000,147500
934,"¥13,500 - ¥16,100",JPY,13500,16100,14800
935,€51000 - €65000,EUR,51000,65000,58000
936,A$91000 - A$117000,AUD,91000,117000,104000
937,A$103000 - A$125000,AUD,103000,125000,114000
